@relation 'music_genre_gold-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M31'

@attribute -0.133feature49-0.133feature50-0.133feature48-0.133feature51-0.133feature59... numeric
@attribute 0.206feature105+0.199feature106+0.188feature104+0.187feature107+0.179feature108... numeric
@attribute -0.186feature40-0.178feature39-0.178feature38-0.177feature41-0.173feature42... numeric
@attribute -0.257feature60-0.238feature1-0.231feature0-0.212feature29+0.178feature64... numeric
@attribute '0.294feature63+0.278feature62+0.24 feature1+0.238feature94+0.217feature93...' numeric
@attribute -0.309feature69-0.27feature70+0.251feature96-0.24feature100+0.229feature34... numeric
@attribute 0.255feature5-0.222feature6-0.217feature95-0.197feature62-0.184feature10... numeric
@attribute 0.312feature123+0.302feature92+0.279feature61-0.263feature109+0.257feature30... numeric
@attribute -0.296feature65-0.27feature96-0.234feature4-0.197feature108-0.193feature34... numeric
@attribute '0.252feature65-0.241feature9+0.231feature96+0.22 feature74-0.217feature99...' numeric
@attribute -0.297feature14-0.263feature13-0.249feature7+0.224feature8-0.209feature65... numeric
@attribute 0.306feature9-0.255feature16+0.245feature122-0.239feature15+0.237feature12... numeric
@attribute 0.366feature16-0.285feature6+0.274feature15-0.257feature11+0.244feature122... numeric
@attribute '-0.476feature7-0.282feature9+0.238feature71-0.211feature66+0.18 feature8...' numeric
@attribute '0.399feature12+0.3  feature10-0.259feature11-0.22feature9-0.207feature6...' numeric
@attribute -0.368feature15+0.355feature11-0.315feature10+0.196feature64-0.195feature7... numeric
@attribute -0.393feature8-0.304feature10-0.29feature9-0.227feature11-0.221feature16... numeric
@attribute 0.441feature11-0.42feature9-0.288feature14+0.242feature10+0.239feature16... numeric
@attribute -0.346feature14-0.333feature12-0.239feature13-0.196feature98-0.192feature67... numeric
@attribute 0.257feature12-0.248feature8-0.247feature34-0.242feature3-0.217feature16... numeric
@attribute -0.387feature8-0.277feature68+0.275feature16-0.27feature13-0.27feature7... numeric
@attribute -0.405feature13+0.285feature14-0.278feature69-0.232feature15-0.228feature67... numeric
@attribute -0.522feature15+0.382feature7+0.241feature16-0.218feature6+0.214feature14... numeric
@attribute '0.537feature16+0.335feature12-0.325feature14-0.22feature10+0.21 feature6...' numeric
@attribute '-0.305feature66-0.256feature70+0.25 feature65-0.227feature47+0.227feature9...' numeric
@attribute '0.383feature14-0.313feature13+0.294feature11+0.26 feature68-0.239feature9...' numeric
@attribute -0.329feature68-0.311feature95+0.267feature10+0.259feature12-0.239feature4... numeric
@attribute '0.441feature10+0.263feature6+0.25 feature70-0.24feature7+0.236feature68...' numeric
@attribute -0.274feature97-0.248feature98-0.246feature72-0.229feature4-0.229feature95... numeric
@attribute -0.339feature69+0.323feature95-0.311feature2-0.271feature100+0.263feature13... numeric
@attribute -0.324feature71-0.304feature6+0.281feature103-0.23feature35+0.218feature8... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-14.568357,-1.073526,0.052101,1.53781,0.118689,2.225445,-0.296256,1.891886,-0.395791,0.121288,0.393959,1.249116,1.463157,-0.821611,-0.498439,0.058651,0.482134,-0.712516,-0.429678,-0.484322,0.266516,-0.472531,-0.385047,-0.170603,-0.78471,-0.184894,0.797591,0.486012,0.005127,-0.19656,-0.455572,0
8.831962,5.580826,5.266467,-4.401508,0.59422,1.278438,-0.284585,0.854116,-0.112154,0.45587,-1.066541,1.586558,1.756703,-0.842565,-1.903976,-1.740497,-0.589921,-1.462254,0.330834,-1.405353,0.428983,-0.325089,-2.473138,-0.294764,0.891139,0.209878,-0.251911,-1.50009,0.35446,-1.32474,0.252361,9
-27.514343,1.850399,1.730919,-1.982409,4.975446,1.333686,0.23835,0.588745,2.05235,-0.839711,-0.268942,-0.311611,0.369656,2.340263,-2.564726,-1.532087,-0.680997,0.138346,1.564669,2.229072,1.137576,0.627538,0.397394,1.25666,1.243328,0.27369,0.02957,-0.245006,0.289984,-0.414035,1.367454,1
4.177835,-1.319208,-2.296673,-2.162698,2.913939,0.440315,-1.756348,-0.700528,1.485806,0.337986,0.533863,-0.320555,0.545789,-0.684503,-0.41658,0.610829,-1.814942,0.147291,-1.172324,-0.018856,-0.447397,-0.465754,0.961348,0.145977,0.366879,-1.351561,0.197666,-0.649957,0.65505,1.001481,0.376325,8
-0.324185,3.801162,-6.450481,0.976669,0.687533,-0.501375,1.714767,-1.191872,1.522714,-0.224089,1.338035,-0.335053,1.160228,-1.638421,-0.320421,0.610352,1.106856,0.31132,1.476852,0.773881,-0.120116,0.392172,0.782412,-1.320618,0.165479,-0.040835,-0.169933,-0.768801,-0.074082,-0.245083,0.220893,0
0.69554,0.111303,-1.545119,0.087049,-1.714892,-0.853413,2.066288,-0.833629,-1.442311,-1.043656,1.556358,-0.051117,0.493753,-0.264452,0.105557,0.102213,-0.853136,-0.636015,-1.421484,0.596483,-0.138977,1.664929,-0.949215,-0.347242,0.063667,-0.067147,-0.444339,0.417108,-0.201122,0.22194,0.319171,5
-4.242276,-2.312949,-3.283191,-3.217127,4.178132,1.448481,-2.362985,-0.441272,-0.242138,0.966727,1.028289,-0.391978,-1.427267,0.519706,0.408557,-1.118163,-0.46275,-0.051487,0.248785,0.830362,-0.835683,-0.185293,1.043466,0.295381,0.537617,-2.21615,-0.280546,0.135234,1.446784,0.623862,0.770291,3
-3.425807,-4.66456,-0.050514,-0.587041,-1.069649,-0.887349,-0.014727,0.713643,-1.07482,0.114927,-0.712594,-0.264436,-0.654842,-0.246995,-1.026126,-1.451357,0.008934,0.571974,0.98208,0.230053,0.301317,0.573483,0.637035,0.455215,-0.216188,0.464907,-0.811511,-1.667276,-0.060927,-0.804651,-0.757586,6
-5.015719,-1.814577,2.454363,-3.16495,-1.198844,0.981177,0.933327,-1.357207,-2.292034,-0.777946,1.470473,1.196163,1.332395,0.478565,1.091495,1.301271,-0.491187,0.710859,0.432642,0.017632,-0.049173,0.013609,1.168391,0.673602,-0.735439,0.714976,1.252743,0.407762,-0.912389,0.089516,0.869374,5
5.656709,-3.587591,1.117816,4.857627,0.122872,1.885282,0.285279,-0.11211,0.518824,-2.415152,0.882705,-0.43277,0.110156,-1.782205,-0.002916,0.082567,-1.386863,-0.85291,0.264089,0.973438,0.503863,-0.056664,-1.008949,-0.408243,-0.493686,-0.60691,0.390386,-0.100473,-0.489506,-0.248283,-0.62817,7
5.67027,2.326925,0.597413,8.352736,1.263952,-1.321143,0.564242,2.052191,-1.227632,-0.014917,0.016962,2.114406,-2.192238,0.387663,0.488476,-1.324804,0.401195,-1.312751,-0.42669,0.442181,2.035508,-0.105866,-0.605526,-0.612636,-0.787108,-1.290351,-0.457144,1.673808,0.19826,0.540587,0.050289,4
2.953609,2.076612,1.144116,3.849463,-0.525455,-2.827715,-0.546476,0.642226,-0.167911,0.531979,-0.280186,0.154321,0.389154,0.059324,1.217922,-0.750514,0.205632,0.760481,-0.219274,-0.154806,-0.486499,1.258045,-0.27424,0.117422,-0.227915,-0.455986,-0.864473,-0.578859,-0.494275,-0.158224,0.47134,4
3.852731,3.090547,-2.361735,-1.677106,1.637852,-1.186245,-1.00552,0.473111,-0.988204,-1.267721,-1.436946,2.668172,-0.246959,-0.861212,-0.134374,0.670168,-0.404558,0.063615,-0.40309,-0.595476,-0.642163,0.243479,1.953136,0.681228,0.894245,0.297695,0.34242,1.47012,-1.022837,0.218849,-0.100966,6
-2.678676,-1.85545,-0.51564,2.176442,-2.502962,-0.208808,-0.229384,0.616023,0.098719,1.325752,0.789604,0.60439,0.578981,-0.4443,0.69741,0.959927,-0.03965,0.183096,1.357587,0.413292,-0.032193,0.447002,0.336673,0.32778,-0.600822,-1.289692,-0.245142,-0.234226,-0.504231,-0.562902,0.199157,2
4.512313,-0.695191,1.097749,1.656018,-0.712604,-2.871327,2.739672,-0.390295,-0.043657,-0.640236,0.089477,-1.523426,-0.148893,-0.390415,1.191985,-0.472694,0.461428,0.749884,0.70145,0.710094,-0.645401,-1.586105,-0.062366,-0.097237,0.070153,-0.305291,0.464341,-0.451507,1.212874,-0.354223,-0.117555,4
-11.143802,-1.456621,0.404551,-2.144553,-0.394864,-0.657494,-0.582783,-0.165659,0.579096,1.373547,0.268295,-0.286283,0.898674,-0.506983,-0.923832,0.344017,-0.382835,-0.117298,-0.609145,-0.381849,-0.414949,0.634074,-1.180415,-0.857799,-1.059682,0.834837,-1.023788,0.408509,-0.147569,0.068612,0.714865,1
8.493962,-0.924888,3.598879,0.305479,-0.247427,1.515345,0.022197,0.262995,1.625542,1.742368,-1.212709,0.003481,-0.562629,-0.63367,-0.672424,0.159174,0.466449,-0.514572,0.199904,-0.431345,1.091103,0.400421,0.418243,0.616756,0.368113,1.146571,0.290962,-0.325438,0.352135,0.905159,-0.960669,9
1.858555,1.081186,-0.824639,-1.512018,2.050598,-2.151953,-0.456998,-0.295047,-1.148407,0.510032,-0.359918,-1.32908,1.304839,0.78076,-0.21806,0.276747,0.041958,0.713528,-0.409223,-0.310192,-0.072426,0.066453,0.724793,-0.770383,-0.020425,0.658898,0.037684,-1.463769,0.232921,-0.198933,-0.601325,4
-13.170242,8.05282,-2.986363,3.182664,5.589552,2.246212,1.939745,0.89813,-3.490465,3.354754,-2.480086,-2.653358,-2.170781,1.816423,0.731373,1.897821,-2.298106,-1.788931,0.79799,1.606038,-0.865532,-0.570195,-0.717805,-1.218817,2.218179,0.657446,-0.887088,0.067539,0.694931,1.939775,-0.87921,0
-6.594709,7.322,-10.426432,-2.013519,1.636745,-2.879208,2.380796,-2.290211,-0.248254,0.578472,1.759464,-1.173015,-0.59025,-1.91694,0.286935,-0.938144,1.011263,-0.454351,1.080981,-0.341975,0.278949,1.372081,0.861776,-0.613975,0.253113,1.118867,1.169954,-0.109114,-0.781413,0.164101,0.84883,0
-4.291475,-4.972383,1.109608,-2.674407,-2.777722,-1.445569,1.217206,1.012173,-2.090747,0.777158,1.357499,-0.032785,0.991703,0.709973,0.342634,-0.809305,-0.444895,0.485095,0.292728,-0.098836,-1.123868,0.544922,-0.008808,0.160343,0.031082,-0.043801,0.467042,-0.054824,-0.067476,-0.352798,0.519295,5
-4.768389,-4.775014,2.112439,-2.693178,-0.356161,0.599308,0.80186,0.991691,-0.588449,0.673598,-0.573407,0.194034,-0.671624,0.161982,-0.619394,-0.640639,0.011781,0.647988,-0.670375,0.292473,0.309211,0.429788,-0.130494,0.696888,-0.493253,-0.140149,-0.892612,-0.817704,-1.099854,-0.7751,0.299506,6
-7.228512,4.626775,-4.033236,-3.023426,3.768058,-0.028603,-0.217474,-0.751089,-0.105942,-1.525375,1.733829,0.864859,0.109113,-0.931397,-0.788544,0.69925,-0.199411,-1.142037,-0.159712,0.683741,0.828353,-0.620794,0.281178,-0.428569,0.349793,0.875163,0.36645,-0.42569,-0.423241,0.423402,0.528995,1
-9.109564,-1.075476,2.676307,0.166562,-0.365765,-1.078941,-0.022411,0.262897,-0.25325,0.340012,2.198305,0.573219,1.007009,0.778982,0.45935,0.036789,-0.971289,0.23315,0.136351,0.623274,0.1423,0.60577,0.255559,1.058176,0.333919,0.193439,0.052047,0.541146,-0.966788,0.115961,-0.006496,1
4.856644,5.154563,2.107226,4.568246,2.851727,-5.706369,-0.188633,-0.14149,-2.955766,-0.741244,-1.429256,-0.655319,0.237716,0.62557,-1.599962,0.349261,-1.306637,1.591658,0.800785,-0.651734,1.252203,-0.387858,1.905144,-1.49628,-0.269799,0.603583,0.054522,0.106443,0.297879,-1.683084,-0.886055,4
4.804792,-3.07472,1.456421,3.847906,-0.247728,0.327792,0.397978,0.848743,0.886273,1.08493,0.597384,-1.196307,-0.074688,0.5046,0.67693,-0.132786,-0.112193,0.548347,-0.283439,-0.334344,-0.117995,-0.771453,0.304031,1.237077,-0.654656,-0.076917,-0.131552,-0.274507,-0.581622,0.500129,-0.390666,4
2.691525,-5.106654,-0.246835,-2.467509,0.30696,-0.81289,0.708818,0.361715,-1.044255,-0.674996,-0.427159,0.344502,-0.313175,0.142644,0.520211,-0.038676,0.448805,-0.133145,-0.315795,-0.583928,0.413304,0.122258,0.392393,-0.627037,0.359285,0.283547,0.251472,0.041445,0.223877,-0.535529,0.130805,8
-25.611127,1.748337,1.449522,0.692559,-0.336968,0.370095,0.319749,0.641841,-1.184809,0.360668,1.196113,-0.114522,0.58527,-0.151279,-0.98738,-0.363369,0.543943,1.009342,-0.909373,-1.919704,-1.75581,-0.042275,-0.812184,-0.295608,-0.394916,0.849146,1.382425,0.116606,-0.117328,-0.260702,-0.07707,0
6.810744,-2.836409,0.302561,2.951181,-0.081746,1.67771,0.078942,-1.0554,-0.00798,-2.092857,1.280907,-0.882747,0.974668,0.158507,0.471433,0.278584,-0.322147,0.465061,0.92749,0.267185,-0.927928,1.585355,-0.670874,-0.329087,0.171316,1.087611,-0.640015,0.460855,0.060786,0.862659,-0.458603,7
3.982831,-0.59778,-1.280958,0.064624,-0.071878,-2.940422,0.208671,0.699121,0.576819,-0.78591,-1.11383,0.591065,0.587525,0.50238,-0.045867,0.463471,-1.729751,0.541846,-0.527136,0.114969,-0.289489,0.636829,0.345694,0.074171,0.709658,-0.010585,0.77567,0.040012,1.054539,0.475259,0.366467,4
-0.24537,0.587336,-6.950161,4.557737,0.447599,3.117384,-0.005536,2.061878,0.981911,0.961102,0.708148,-0.047288,1.25129,-0.120312,-2.041583,-1.411185,0.704146,-1.128599,-0.311099,-1.107,0.264653,-0.99441,-0.600571,-0.184784,0.191018,0.504164,0.351251,0.279844,0.793349,-0.740206,0.388154,2
2.541258,-7.007345,0.46813,-3.673074,0.263407,0.337599,0.468745,0.294412,-0.554895,-0.200891,0.63699,0.499933,-0.751716,-0.077576,0.883158,0.919756,0.471945,1.080438,-0.401444,-0.317997,-0.165148,0.198432,1.053541,0.507824,0.511995,0.117358,0.374477,0.141379,0.070053,-0.233871,-0.224209,6
-1.505608,1.113789,-2.212903,2.898987,-1.967387,-0.850072,0.251968,-0.093891,0.819332,0.533267,0.803531,0.338592,-0.434203,1.22628,-0.304182,-0.461102,-0.038098,-0.069336,0.405845,-0.372245,-0.095898,0.69907,1.248696,0.227392,0.480522,0.099033,-0.298197,0.910508,0.190913,0.611494,-0.132617,2
-0.530453,-0.853266,-1.69552,-1.115192,1.864792,-0.308553,1.38431,-0.080765,0.760944,-0.039207,1.648562,0.592334,0.42979,0.393665,0.164784,0.077792,-1.015137,-0.725458,0.329289,0.793648,0.890374,-1.03351,0.243783,-0.460035,0.204064,-0.589321,0.216411,-0.836906,-0.055348,0.572078,-0.477807,3
1.578372,-1.826263,-0.258479,-2.631387,1.078073,-0.176078,1.7056,0.271899,0.203926,-0.515534,-0.277604,-0.623275,0.509473,1.692238,0.179369,0.904703,0.495683,0.224976,0.039541,1.06164,0.262928,0.620604,0.377012,-0.603957,-0.743449,0.383763,0.304249,-0.529605,0.270619,-0.210057,-0.985328,3
-0.326937,-3.656184,-0.2268,0.265523,1.907635,1.455929,-2.029071,-0.870313,0.092728,0.839416,1.232858,-0.868866,0.260273,0.306789,-1.001733,0.536979,0.386691,-1.291448,0.176343,-0.955393,-0.05964,-0.83673,0.547546,-0.18579,0.101524,-0.392662,-0.69765,-0.153785,-1.125197,0.920657,-0.261439,8
9.209456,0.961029,6.144658,2.766809,2.621049,1.03284,-3.111153,-0.7312,-1.470992,-0.422279,-2.866295,0.058456,2.15187,-1.269135,-1.426108,-2.418555,1.489343,-1.572087,0.469727,-0.875507,1.161807,-0.154709,0.54942,0.76806,0.488668,0.672545,0.691885,-0.423766,0.040574,0.070942,-0.031911,7
-4.202811,-3.560805,0.957337,1.823123,2.23841,3.073286,-0.259071,1.391308,1.180434,-1.928007,-1.34666,1.455703,0.114216,0.198131,-0.100565,0.323356,-0.245601,0.707781,0.716007,0.230875,-0.282012,0.449372,1.325176,-0.297262,-0.533447,0.163003,-1.198867,0.569592,-0.435609,0.266681,-0.802069,6
7.206119,1.764165,2.610487,-1.251018,-1.603659,1.705471,-0.462369,-3.335114,-0.690455,-0.826271,-0.375341,0.62424,-0.099422,0.465545,0.32772,-0.184643,0.30015,-0.075188,0.513214,-0.511861,-0.072407,-0.416883,-0.16673,0.091429,0.991502,-0.683032,-0.234217,0.107207,-0.346247,0.220172,-0.410848,7
-2.496363,-2.434103,1.318446,0.491789,-0.533932,-2.287196,1.904595,0.227961,-0.729241,0.985566,1.631409,-0.120176,0.108016,0.554074,0.468127,-0.506937,0.184848,-1.841279,-0.550144,0.812531,0.66338,-1.373619,-0.649203,-0.460614,-0.514763,-0.445204,0.421881,0.311219,0.046846,0.178127,-1.398347,3
1.415349,-1.970847,-3.008535,0.757416,-0.476953,0.60036,1.304051,0.739543,0.373572,-1.308376,0.926535,0.809961,0.818428,-0.063095,0.745911,-0.722974,-0.618261,-0.667956,0.075436,0.446948,0.039805,0.106728,-0.172439,0.551732,-0.056635,0.124153,0.131811,0.001876,-0.317246,0.88127,0.004878,3
-3.569166,-2.440241,0.276571,0.102055,-1.426799,-1.804447,0.640606,1.593098,-0.950966,0.027599,-1.052608,1.825951,0.066113,1.16743,-0.485267,0.162201,-0.580122,-0.090294,0.584314,-0.517923,-1.198643,-0.755436,1.702678,-0.905556,0.166832,-0.004432,-0.404074,-0.316074,0.383939,0.058741,0.027826,5
1.700777,-3.264334,-4.398104,4.35548,-0.184835,2.366618,1.188406,2.208649,1.330888,-1.624414,0.926199,0.721683,0.608701,-0.249329,-0.136367,-0.062443,0.166606,0.483624,0.759856,0.059077,0.83791,-0.214922,-0.569157,-0.668306,0.72622,0.200266,-0.246639,-0.178559,0.407481,0.12086,0.326545,2
6.353261,-2.648489,2.367403,10.309483,1.576635,4.41259,0.166717,3.53266,-2.147652,-1.762032,0.611415,0.863858,0.492349,-0.257695,0.342573,-1.085583,0.007921,1.899806,-0.162973,-1.029979,-1.143547,0.384165,0.955233,0.329087,-0.838947,-0.552271,-1.170167,0.52251,1.186508,-0.289485,1.505561,7
7.226296,2.343098,2.008191,-2.509046,0.457768,1.06957,4.071801,0.088164,0.572224,0.72786,0.489455,0.670033,0.954963,-0.324031,-0.125468,0.099911,-0.170119,-0.06145,0.115901,-0.227241,-0.033497,-0.097537,-0.460828,0.59889,-0.67177,0.010456,0.073016,0.13408,0.687591,-1.032148,0.313471,9
-5.05717,-0.531824,0.614519,-2.691245,-1.121837,0.694235,0.115433,0.540783,0.079903,1.028136,0.875853,1.040147,0.807065,0.694359,-0.030076,-0.797603,-0.904853,1.687333,0.409263,0.864886,-0.758075,0.832506,1.03296,-0.902995,-0.680243,0.952524,-0.460498,0.759206,-1.168186,0.204257,-0.006019,3
4.387074,-4.868489,-0.416567,-2.139511,0.691467,-1.473894,1.078752,1.038354,-0.439892,-0.478008,-0.213824,0.237408,-0.324501,1.188407,0.505878,1.523084,1.188212,1.09499,-0.049104,-0.038223,-0.026579,-0.85615,-0.40679,0.089922,0.055468,0.440337,-0.15985,-0.7708,0.141387,-1.166917,0.013285,6
1.662237,4.612782,-4.341496,-3.449435,1.666247,4.406739,0.16787,-1.586335,-0.383538,-1.241305,1.960941,0.701695,0.913113,-2.77236,-0.754094,-0.706363,-0.684095,0.332236,0.410478,0.306487,-0.444898,0.458865,1.060586,1.472862,0.303545,-1.430044,-1.469302,0.331054,-1.75273,-0.812049,-0.9254,3
1.947933,1.557203,-2.359319,-3.678778,2.641729,-1.247569,-1.507651,0.843258,-0.325365,-0.533553,-0.427143,1.077312,0.643897,0.986659,0.543804,-0.886962,-0.403075,-0.313119,0.511535,-1.13273,0.10775,-0.536469,-0.222814,-0.695816,0.150922,-0.693006,0.61454,0.717829,0.645514,0.718448,-0.114046,3
-1.105384,-0.710516,1.140427,-3.07128,-3.783325,-0.574393,0.526515,-1.266555,-1.365223,1.189655,-1.336763,0.665794,-1.477062,-0.093953,0.001838,0.001833,2.388004,0.778793,-1.037501,1.351668,-1.235959,-0.104845,1.877263,0.569659,0.263352,-0.538064,-0.457916,-0.593326,-0.554229,0.4028,0.30524,5
2.334769,-5.572023,-1.458883,-2.604516,-0.817352,0.346097,0.204578,-0.337585,-0.314679,-1.140532,-1.062986,-0.121581,-1.245186,0.00662,-0.407627,-0.33431,0.074059,-0.162372,0.199434,0.19395,0.504424,-0.441896,-0.852882,-0.733884,-0.098392,-0.743074,-0.384851,-0.11639,0.543191,-0.185717,0.093634,6
-3.14483,-5.90308,0.170212,-1.56788,-1.834513,-0.770261,-0.196364,0.550445,-0.638506,0.763486,0.246704,0.543517,-1.193857,0.319844,-0.276305,0.547173,0.073309,-0.719211,-0.941675,-0.047472,0.048599,0.889969,1.197768,0.58433,0.388298,0.130697,-0.530423,-0.139858,0.286215,-0.257723,-0.547584,6
-1.957548,-3.581656,-0.772266,-2.838509,0.458187,0.117752,-0.110897,0.499137,-0.344724,-0.172218,0.32139,0.480007,0.484101,1.227762,0.235094,-0.055126,0.892449,-0.203718,-0.992701,0.4935,-0.103432,0.304802,-0.011769,-0.153299,0.01452,-0.420973,0.137816,0.34526,0.003589,-0.294504,-0.427148,3
8.663431,-3.701088,2.579261,0.086762,-0.499603,1.57195,2.627864,-1.229023,2.739263,1.159177,0.132919,-1.013636,-0.640705,-2.46418,-0.473079,1.039173,-1.676734,0.734078,2.702132,-0.564516,0.240892,0.752329,0.552108,1.584423,0.667867,0.466373,0.291841,-0.505006,1.356663,1.107605,-0.106839,9
-5.411239,-4.339163,-0.204565,-0.818011,2.039533,0.544424,-1.359313,1.151178,1.182116,0.39304,-0.247558,-0.11217,-0.204594,1.179419,-0.588587,-2.521225,-0.164232,-0.291099,1.086267,1.668005,0.536207,-0.29699,0.531508,0.221917,0.076312,-0.521722,0.020629,-0.31332,0.766196,0.18916,0.515869,3
-2.354329,-1.645113,-0.697287,-2.241532,0.236144,-1.885661,-1.187542,1.062398,-0.720475,0.151608,0.168814,0.536538,1.419095,-0.427061,1.519638,-0.603947,0.457368,-0.714172,-0.104559,0.961385,0.158599,-0.912835,-0.593288,-0.183203,-0.233516,-0.295327,1.210314,-1.143608,0.348097,0.031105,-0.910495,3
3.148137,5.893113,-1.469434,2.475629,-0.737379,-1.877977,0.337452,0.945705,0.539974,-1.338798,-1.302071,0.658536,2.582662,0.291558,1.372484,-0.273481,0.000038,-1.72955,0.590325,-0.075583,-1.439594,-1.471951,-0.64862,2.558077,-0.151504,0.287015,-0.403248,-0.106736,0.403423,-0.744197,0.288394,5
5.295158,-4.953257,0.015199,-1.597863,1.667063,0.001091,-1.145626,-0.717782,0.015127,-0.389943,1.08923,-1.085999,-2.304407,1.517106,-1.083573,1.998457,1.70887,0.585202,-0.241893,0.702938,-1.671383,-0.84504,-1.465852,-0.180644,0.104352,-1.584866,0.771121,0.96801,-0.818398,0.640245,-0.188372,5
4.379437,7.06251,7.002927,-3.674471,-2.135779,1.64878,-1.602258,-2.802541,-2.616839,0.08157,0.192801,-0.589993,0.394261,-0.945313,-0.273533,-1.612956,-0.159727,0.993912,-0.970995,0.082655,0.36221,-0.634597,0.443323,-1.688988,0.898045,-1.171287,-0.385337,-0.484639,-0.940515,-0.066966,0.076375,7
3.824634,-1.133078,0.990651,0.437078,-0.754077,-0.682751,1.754565,-0.384005,0.37139,0.462618,1.490483,-0.178319,-0.203161,-0.491181,0.498579,0.041525,-0.88069,1.895076,-0.000893,-0.627507,-0.951632,0.388137,-0.775406,-0.658779,0.924469,0.531992,-0.314375,-0.718409,-0.462546,1.484332,-0.441397,8
-2.547019,-2.98283,-0.187209,-0.590113,0.252225,-0.597448,0.107642,0.344108,-0.725834,-1.105274,0.080843,1.814387,-1.787269,-0.615701,0.174955,0.305707,0.709022,0.799179,0.746579,0.010212,-0.546333,-0.669047,0.691398,-0.475023,-0.43017,0.460709,-0.612894,0.381806,-0.194232,0.537517,-0.601985,0
-16.707917,4.355393,-1.50904,1.833553,-0.163519,3.222886,0.881201,1.000699,-4.830953,4.297799,-3.278757,-0.557425,-1.299373,0.177952,3.832006,1.504254,-1.61668,-1.5252,1.64739,1.354926,-1.66182,-1.457185,-0.507899,-0.475089,2.655636,1.544532,-0.540074,-0.348368,0.984589,1.08381,0.562184,0
-0.595083,0.976057,1.276949,4.971158,-2.008886,-2.209154,-0.503638,-0.404,-0.972774,0.5829,1.894548,-1.140419,-1.601303,2.413658,1.359171,-1.271677,-1.894069,1.116429,-1.132629,-0.138615,-0.126152,-0.41741,0.848771,1.942776,-0.427941,0.295073,1.464816,0.393234,0.839811,0.434137,0.393212,5
-0.722501,-0.052152,-1.736083,0.941378,-3.65076,3.486931,-1.285359,-2.005489,-0.064756,-0.424815,-0.980924,-1.544233,1.243073,-0.934728,-0.313136,1.306178,0.520286,-0.062914,-0.344769,-0.15171,0.438562,0.115773,0.647913,-0.464709,0.187072,-0.961877,0.390852,1.315284,-0.602542,-0.760286,-0.347709,2
-1.797274,2.622867,-1.643637,-3.317062,-0.724038,0.36488,-0.538799,0.089622,0.530818,1.004764,-0.619725,2.096941,-0.991634,-1.148586,-1.066859,-2.397496,-1.026196,0.642138,-0.711373,-0.162932,0.162511,0.190499,0.322267,-0.350093,1.102797,-0.429758,0.419886,-0.073248,-1.605882,0.893548,-1.661527,3
8.237765,2.489045,7.291916,3.209074,1.574512,1.558955,-5.983902,-0.632594,1.783296,1.491928,-0.626509,-0.434627,1.847824,-0.970625,0.117289,-1.237851,0.443058,1.107954,1.923219,-0.394302,0.815156,-0.001072,0.463772,-2.692154,-1.091171,2.186231,0.510101,-1.26007,-0.911755,-0.898165,-1.182602,7
3.215804,5.105474,-2.01375,-1.692948,-0.384444,-2.644384,-1.632121,-0.373729,-1.597842,-0.553892,-1.322884,-0.125942,-0.299505,2.303619,-1.653883,1.689755,-1.286068,2.119172,-0.705432,-0.070876,-0.894593,-2.12447,-0.398617,-0.108215,0.280684,-0.992866,0.347843,0.213968,-0.442165,-0.147839,0.389036,5
0.006524,-0.566159,-1.128544,2.187579,-0.013889,-2.666792,0.662886,0.723744,-0.472027,-0.057253,-0.139095,1.096866,-0.930427,0.441909,-0.353669,-0.596229,-0.185859,-1.800946,-0.007664,0.016535,1.18123,1.647207,0.016685,-0.095975,0.181308,-0.317956,-0.070416,1.229184,-0.295074,0.948197,0.590174,4
4.563323,-1.729029,-1.002761,-3.409634,0.918414,-0.136402,-0.100029,-0.647521,0.016291,0.51395,-0.069235,0.405124,-0.589067,0.720643,-0.251461,0.909602,-0.469583,0.344239,-0.634416,-0.982982,0.124646,0.866901,-0.256403,0.386784,0.336754,0.686002,0.036608,-0.15603,-0.588745,-0.746557,-0.737391,8
-1.392011,-0.397385,2.264517,1.092805,-0.308228,-4.133943,-0.970533,-0.320939,-0.711048,0.596549,-0.535232,-0.836462,0.529536,-0.436077,1.588924,-0.473596,1.090196,-0.44404,-0.214844,0.222949,-0.199955,1.171558,1.529909,-0.352168,0.978228,1.080769,-0.143958,-1.008408,-0.352731,-0.081086,-0.128031,4
-22.309476,2.386815,4.000504,1.300307,-5.372281,0.0815,2.101813,-0.5418,1.147136,-1.423181,-1.291359,0.47126,0.629084,-0.302765,-2.094191,0.609198,-1.396095,0.332051,0.446484,0.352114,-1.140448,-2.298763,0.967477,1.233382,1.409549,-0.687957,1.029579,0.114734,-0.02879,0.198481,0.815789,0
-1.678229,0.731406,-2.484723,2.558083,-1.685174,-0.849309,0.206744,0.687326,-0.073644,0.050958,-0.507753,0.631911,-0.506236,-0.699979,0.254752,-1.486955,1.008919,0.572107,0.831691,1.195818,-1.751865,0.38824,-0.089168,0.089136,-0.488938,0.800917,-0.499027,-1.366393,-0.153058,-0.241041,0.617548,6
