object,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4798,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4799,3.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
4800,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
4801,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
4802,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
4803,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4804,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4805,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4806,3.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4807,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4808,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4809,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4810,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4811,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4812,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4813,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4814,4.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,2.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
4815,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4816,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4817,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
4818,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4819,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4820,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
4821,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4822,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4823,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4824,2.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4825,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4826,0.0,0.0,9.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,2.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
4827,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4828,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
4829,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4830,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4831,4.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4832,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4833,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4834,4.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
4835,2.0,3.0,8.0,1.0,2.0,2.0,0.0,1.0,7.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
4836,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4837,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4838,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4839,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4840,0.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
4841,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
4842,3.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,7.0,5.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
4843,0.0,3.0,8.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
4844,3.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4845,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
4846,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4847,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4848,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
4849,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4850,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4851,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4852,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4853,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4854,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4855,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4856,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4857,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4858,4.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4859,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4860,3.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4861,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4862,3.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
4863,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4864,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4865,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
4866,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4867,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4868,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4869,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
4870,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4871,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4872,3.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,3.0,5.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
4873,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4874,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4875,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4876,3.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,6.0
4877,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4878,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4879,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4880,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4881,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4882,0.0,2.0,8.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
4883,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4884,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
4885,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4886,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4887,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4888,3.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4889,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
4890,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4891,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4892,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4893,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
4894,2.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
4895,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4896,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4897,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4898,2.0,2.0,4.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0
4899,3.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,3.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0
4900,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4901,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4902,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4903,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
4904,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
4905,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4906,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4907,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4908,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4909,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4910,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4911,3.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,7.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4912,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4913,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4914,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
4915,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4916,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4917,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4918,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
4919,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4920,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4921,2.0,3.0,8.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,6.0
4922,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4923,3.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,5.0,7.0,0.0,2.0,1.0,5.0,1.0,5.0,6.0
4924,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4925,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4926,4.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4927,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4928,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4929,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4930,2.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,10.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
4931,2.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4932,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4933,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4934,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
4935,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
4936,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4937,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4938,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
4939,4.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4940,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4941,2.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4942,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
4943,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
4944,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
4945,4.0,3.0,5.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
4946,3.0,2.0,0.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,2.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
4947,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4948,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
4949,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
4950,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
